dataset,model,cal_size,test_size,Scaling-Binning_brier,Scaling-Binning_logloss,Scaling-Binning_kuiper,Scaling-Binning_ece-15,Scaling-Binning_accuracy,Scaling-Binning_time
arcene,RandomForest,90,10,0.3611431603724201,0.6065508982791731,0.09650667011737823,0.2690385580062866,0.800000011920929,0.0016739526763558388
arcene,XGBoost,90,10,0.3919816716898565,0.5983183882746539,0.1096438467502594,0.21031807363033295,0.699999988079071,0.0017555039376020432
arsenic-female-bladder,CatBoost,503,56,0.21790963630630225,0.34146458977235533,0.03788686916232109,0.043352387845516205,0.8392857313156128,0.002513742074370384
arsenic-female-bladder,ExtraTrees,503,56,0.208390730794645,0.33351002868996965,0.05722946301102638,0.09673843532800674,0.875,0.0023469161242246628
arsenic-female-bladder,LightGBM,503,56,0.21196006589305924,0.34063165475826246,0.0484086275100708,0.06527864933013916,0.8571428656578064,0.0025932705029845238
arsenic-female-bladder,LinearModel,503,56,0.2481051952027471,0.38152027519228443,0.07850679010152817,0.08120598644018173,0.8035714030265808,0.0024576056748628616
arsenic-female-bladder,NeuralNetFastAI,503,56,0.21415106987744467,0.3285714477431639,0.0864933505654335,0.08620193600654602,0.8392857313156128,0.0023070313036441803
arsenic-female-bladder,NeuralNetTorch,503,56,0.19483023960247955,0.32026955699520177,0.050860024988651276,0.031083695590496063,0.875,0.0027704499661922455
arsenic-female-bladder,RandomForest,503,56,0.21526070737033573,0.34624526457109134,0.03830831125378609,0.07297465205192566,0.8571428656578064,0.002756485715508461
arsenic-female-bladder,XGBoost,503,56,0.2095730503329114,0.3426034074481631,0.06797489523887634,0.036937471479177475,0.8571428656578064,0.0023307595402002335
autoUniv-au1-1000,CatBoost,900,100,0.3628317840294158,0.5546170079329006,0.051664434373378754,0.09218884259462357,0.7799999713897705,0.0029822150245308876
autoUniv-au1-1000,ExtraTrees,900,100,0.3602365769984197,0.5521934002775556,0.06464434415102005,0.10404191166162491,0.7599999904632568,0.0026587089523673058
autoUniv-au1-1000,LightGBM,900,100,0.3477825404452149,0.5391363586759138,0.05725187435746193,0.09768220782279968,0.7900000214576721,0.002841348759829998
autoUniv-au1-1000,LinearModel,900,100,0.38521780372186426,0.5824361297012374,0.0679340586066246,0.12631869316101074,0.7400000095367432,0.002975679934024811
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3487402163772612,0.5354943456793855,0.05564991757273674,0.04793643578886986,0.7599999904632568,0.0028213951736688614
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35303872239391765,0.5352491606236179,0.0391940176486969,0.05451374500989914,0.7599999904632568,0.002961486577987671
autoUniv-au1-1000,RandomForest,900,100,0.3770703449972831,0.5730719132481074,0.053789734840393066,0.12387318164110184,0.7300000190734863,0.0030811913311481476
autoUniv-au1-1000,XGBoost,900,100,0.3603683922092565,0.5468435792968361,0.04640936851501465,0.09676467627286911,0.7699999809265137,0.002857406623661518
bank-marketing,CatBoost,40689,4522,0.12164658531484235,0.19225008987662637,0.02116161584854126,0.008193287998437881,0.9139761328697205,0.04996263887733221
bank-marketing,ExtraTrees,40689,4522,0.12962581480955995,0.2052738045883732,0.022368256002664566,0.004797879606485367,0.9066784381866455,0.04688152298331261
bank-marketing,LightGBM,40689,4522,0.12337454434543642,0.1948907539247377,0.021740231662988663,0.007513473741710186,0.9122070074081421,0.04836633615195751
bank-marketing,LinearModel,40689,4522,0.1431767049600327,0.23185975322448613,0.019864007830619812,0.012405826710164547,0.899601936340332,0.047629596665501595
bank-marketing,NeuralNetFastAI,40689,4522,0.12246859523442262,0.19464232066629575,0.018303098157048225,0.0050406246446073055,0.9119858741760254,0.04667824134230614
bank-marketing,NeuralNetTorch,40689,4522,0.12373362828266757,0.1948914817705328,0.0197792686522007,0.00470794877037406,0.9113224148750305,0.05043559521436691
bank-marketing,RandomForest,40689,4522,0.12908608607991892,0.2040906513345552,0.021688412874937057,0.006005814764648676,0.906899631023407,0.04927569255232811
bank-marketing,XGBoost,40689,4522,0.12240813264634907,0.19444825033542515,0.022778350859880447,0.009024509228765965,0.9133126735687256,0.04967550188302994
bank32nh,CatBoost,7372,820,0.27141730597352576,0.4148546481247124,0.027045963332057,0.031021099537611008,0.795121967792511,0.010088592767715454
bank32nh,ExtraTrees,7372,820,0.2729435667428298,0.4201214440981045,0.023455388844013214,0.03510032966732979,0.79756098985672,0.010227027349174023
bank32nh,LightGBM,7372,820,0.26972180783452665,0.4142613584299104,0.028737669810652733,0.030283501371741295,0.7939024567604065,0.0100453095510602
bank32nh,LinearModel,7372,820,0.2697955686044579,0.41467366002829065,0.025648150593042374,0.03853970393538475,0.800000011920929,0.009990407153964043
bank32nh,NeuralNetFastAI,7372,820,0.2544525361432828,0.3954059269537708,0.022809907793998718,0.024519361555576324,0.8097561001777649,0.010164519771933556
bank32nh,NeuralNetTorch,7372,820,0.2644631279565841,0.4079718308388696,0.014926169998943806,0.027175631374120712,0.8048780560493469,0.010174666531383991
bank32nh,RandomForest,7372,820,0.28562325510222447,0.43731203242108374,0.029944930225610733,0.03521503880620003,0.792682945728302,0.010550281032919884
bank32nh,XGBoost,7372,820,0.27423591962268223,0.42108335837266203,0.018872106447815895,0.03202728554606438,0.795121967792511,0.009926694445312023
bank8FM,CatBoost,7372,820,0.08155517159661646,0.13214254101853418,0.00784772727638483,0.007596840616315603,0.9475609660148621,0.009957668371498585
bank8FM,ExtraTrees,7372,820,0.08355488631736198,0.13455972856750947,0.010733583942055702,0.008069291710853577,0.9451219439506531,0.010402696207165718
bank8FM,LightGBM,7372,820,0.08136839200214102,0.12913292573343027,0.012930463068187237,0.009455093182623386,0.9463414549827576,0.009909613989293575
bank8FM,LinearModel,7372,820,0.08625322319923294,0.14421820000856667,0.013777091167867184,0.006741850171238184,0.9463414549827576,0.009961161762475967
bank8FM,NeuralNetFastAI,7372,820,0.07976947757215838,0.12288847353596853,0.01386487577110529,0.014258842915296555,0.9463414549827576,0.010121321305632591
bank8FM,NeuralNetTorch,7372,820,0.08267256453205754,0.12707617456793122,0.009461410343647003,0.01457369513809681,0.9439024329185486,0.010198964737355709
bank8FM,RandomForest,7372,820,0.08483920510401989,0.13868352512302962,0.014769420027732849,0.007325558457523584,0.9451219439506531,0.010478975251317024
bank8FM,XGBoost,7372,820,0.08409215133277557,0.13847070528800579,0.014901849441230297,0.01008275430649519,0.9463414549827576,0.009527595713734627
blood-transfusion-service-center,CatBoost,673,75,0.3162170747211645,0.48048662534140324,0.051901787519454956,0.08706212788820267,0.7599999904632568,0.00275634229183197
blood-transfusion-service-center,ExtraTrees,673,75,0.31208562856687233,0.4716449166449822,0.059142354875802994,0.07277368754148483,0.7599999904632568,0.0028559742495417595
blood-transfusion-service-center,LightGBM,673,75,0.3094494221304682,0.4698662355676499,0.03702927380800247,0.0557330958545208,0.7599999904632568,0.0025106342509388924
blood-transfusion-service-center,LinearModel,673,75,0.3173037080170065,0.4754557764862947,0.048932626843452454,0.08615639805793762,0.746666669845581,0.0026370370760560036
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.31697169406787773,0.47371227060337057,0.06466018408536911,0.08729007095098495,0.746666669845581,0.002599635161459446
blood-transfusion-service-center,NeuralNetTorch,673,75,0.3227784417644574,0.48437750502523763,0.06617411226034164,0.11593770235776901,0.7333333492279053,0.0025923773646354675
blood-transfusion-service-center,RandomForest,673,75,0.3064335960059325,0.4692006127920557,0.05472157895565033,0.0526997372508049,0.7733333110809326,0.002756204456090927
blood-transfusion-service-center,XGBoost,673,75,0.3301596198933699,0.5040979269952737,0.04718080908060074,0.08103751391172409,0.746666669845581,0.002551732584834099
boston_corrected,CatBoost,455,51,0.16545637319985795,0.2772459299253656,0.07869641482830048,0.06888332962989807,0.9019607901573181,0.002281264401972294
boston_corrected,ExtraTrees,455,51,0.14285237133019688,0.24872687829316584,0.08459028601646423,0.12007211148738861,0.9411764740943909,0.002331383526325226
boston_corrected,LightGBM,455,51,0.1533321590016687,0.2564592753038938,0.1069953441619873,0.10872899740934372,0.9215686321258545,0.0021021226420998573
boston_corrected,LinearModel,455,51,0.18483409152111463,0.2970758575476602,0.09302734583616257,0.08952715247869492,0.9019607901573181,0.0022327248007059097
boston_corrected,NeuralNetFastAI,455,51,0.14370640392250686,0.24947949246974163,0.09082067757844925,0.11052931845188141,0.9411764740943909,0.00241091288626194
